index,EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
65,683518,20171001,90.0,Y,DES survey hex -7-471 tiling 9,0.437
66,683791,20171002,90.0,Y,DES survey hex -468-623 tiling 9,0.438
67,675522,20170907,90.0,Y,DES survey hex -549-430 tiling 9,0.439
68,683792,20171002,90.0,Y,DES survey hex -502-633 tiling 9,0.439
69,683847,20171002,90.0,Y,DES survey hex -40-633 tiling 9,0.439
70,674616,20170902,90.0,Y,DES survey hex -352-511 tiling 9,0.441
71,674249,20170901,90.0,Y,DES survey hex -537-623 tiling 9,0.443
72,683793,20171002,90.0,Y,DES survey hex -471-603 tiling 9,0.444
73,683822,20171002,90.0,Y,DES survey hex 72-379 tiling 9,0.444
74,683884,20171002,90.0,Y,DES survey hex 187-278 tiling 7,0.445
75,674704,20170902,90.0,Y,DES survey hex -210-501 tiling 9,0.445
76,676895,20170911,90.0,Y,DES survey hex 417-247 tiling 7,0.447
77,674259,20170901,90.0,Y,DES survey hex -451-532 tiling 9,0.448
78,674705,20170902,90.0,Y,DES survey hex -162-481 tiling 9,0.453
79,683809,20171002,90.0,Y,DES survey hex 11-592 tiling 9,0.453
80,683829,20171002,90.0,Y,DES survey hex 21-308 tiling 9,0.455
81,674710,20170902,90.0,Y,DES survey hex -142-430 tiling 9,0.459
82,683848,20171002,90.0,Y,DES survey hex -35-623 tiling 9,0.46
83,683838,20171002,90.0,Y,DES survey hex 39-603 tiling 9,0.464
84,683894,20171002,90.0,Y,DES survey hex 111-440 tiling 7,0.465
85,683820,20171002,90.0,Y,DES survey hex -27-461 tiling 9,0.465
86,683904,20171002,90.0,Y,DES survey hex 165-146 tiling 7,0.467
87,674258,20170901,90.0,Y,DES survey hex -478-521 tiling 9,0.468
88,683827,20171002,90.0,Y,DES survey hex 41-298 tiling 9,0.469
89,683872,20171002,90.0,Y,DES survey hex 115-237 tiling 7,0.471
90,683789,20171002,90.0,Y,DES survey hex -391-643 tiling 9,0.472
91,676837,20170911,90.0,Y,DES survey hex -30-440 tiling 9,0.476
92,683879,20171002,90.0,Y,DES survey hex -15-653 tiling 9,0.483
93,683519,20171001,90.0,Y,DES survey hex -2-450 tiling 9,0.483
94,683810,20171002,90.0,Y,DES survey hex -59-592 tiling 9,0.484
95,683784,20171002,90.0,Y,DES survey hex -569-613 tiling 9,0.485
96,683836,20171002,90.0,Y,DES survey hex 42-278 tiling 9,0.485
97,674812,20170902,90.0,Y,DES survey hex 244+26 tiling 9,0.485
98,683790,20171002,90.0,Y,DES survey hex -431-633 tiling 9,0.486
99,675636,20170907,90.0,Y,DES survey hex -219-643 tiling 9,0.486
100,675698,20170907,90.0,Y,DES survey hex 346-643 tiling 7,0.487
101,683828,20171002,90.0,Y,DES survey hex -33-481 tiling 9,0.489
102,683873,20171002,90.0,Y,DES survey hex 132-247 tiling 7,0.489
103,674279,20170901,90.0,Y,DES survey hex -503-592 tiling 9,0.489
104,675702,20170907,90.0,Y,DES survey hex 137-633 tiling 7,0.493
105,674280,20170901,90.0,Y,DES survey hex -473-582 tiling 9,0.494
106,683786,20171002,90.0,Y,DES survey hex -578-653 tiling 9,0.494
107,667570,20170815,90.0,Y,DES survey hex -299-14 tiling 7,0.494
108,683826,20171002,90.0,Y,DES survey hex 19-329 tiling 9,0.5
109,674248,20170901,90.0,Y,DES survey hex -539-643 tiling 7,0.501
110,683858,20171002,90.0,Y,DES survey hex 94-349 tiling 9,0.502
111,675701,20170907,90.0,Y,DES survey hex 138-653 tiling 7,0.503
112,682711,20170928,90.0,Y,DES survey hex -563-572 tiling 9,0.504
113,683817,20171002,90.0,Y,DES survey hex 29-400 tiling 9,0.505
114,683785,20171002,90.0,Y,DES survey hex -573-633 tiling 9,0.506
115,683787,20171002,90.0,Y,DES survey hex -501-653 tiling 9,0.507
116,683865,20171002,90.0,Y,DES survey hex -72-643 tiling 9,0.509
117,674247,20170901,90.0,Y,DES survey hex -528-461 tiling 9,0.51
118,674260,20170901,90.0,Y,DES survey hex -504-532 tiling 9,0.51
119,683821,20171002,90.0,Y,DES survey hex 53-369 tiling 9,0.513
120,684263,20171003,90.0,Y,DES survey hex 136-592 tiling 7,0.513
121,674694,20170902,90.0,Y,DES survey hex -231-450 tiling 9,0.515
122,675715,20170907,90.0,Y,DES survey hex 228-471 tiling 7,0.517
123,683825,20171002,90.0,Y,DES survey hex 55-349 tiling 9,0.518
124,674242,20170901,90.0,Y,DES survey hex -552-471 tiling 9,0.518
