EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
682049,20170926,90.00000000,r,DES survey hex 100+16 tiling 8,0.90000000
669972,20170820,90.00000000,r,DES survey hex -251-420 tiling 8,0.90100000
681717,20170925,90.00000000,r,DES survey hex 169-288 tiling 8,0.90100000
670397,20170821,90.00000000,r,DES survey hex -35-623 tiling 8,0.90100000
694239,20171108,90.00000000,r,DES survey hex -129-552 tiling 9,0.90200000
672779,20170827,90.00000000,r,DES survey hex 228-4 tiling 8,0.90200000
681643,20170925,90.00000000,r,DES survey hex 184-217 tiling 8,0.90300000
694578,20171109,90.00000000,r,DES survey hex 194-379 tiling 8,0.90300000
692093,20171028,90.00000000,r,DES survey hex 435-34 tiling 8,0.90300000
687799,20171016,90.00000000,r,DES survey hex -462-430 tiling 9,0.90300000
680767,20170923,90.00000000,r,DES survey hex -59-592 tiling 8,0.90400000
692085,20171028,90.00000000,r,DES survey hex 451-4 tiling 8,0.90400000
668616,20170817,90.00000000,r,DES survey hex -219-643 tiling 7,0.90400000
680767,20170923,90.00000000,r,DES survey hex -59-592 tiling 8,0.90400000
671596,20170824,90.00000000,r,DES survey hex -271-410 tiling 8,0.90400000
682071,20170926,90.00000000,r,DES survey hex 132+37 tiling 9,0.90400000
689831,20171021,90.00000000,r,DES survey hex 401-532 tiling 8,0.90400000
671987,20170825,90.00000000,r,DES survey hex -186-430 tiling 8,0.90800000
681729,20170925,90.00000000,r,DES survey hex 221-258 tiling 8,0.90800000
678748,20170917,90.00000000,r,DES survey hex -504-532 tiling 8,0.90900000
689837,20171021,90.00000000,r,DES survey hex 426-562 tiling 8,0.90900000
680658,20170923,90.00000000,r,DES survey hex -460-450 tiling 8,0.90900000
670401,20170821,90.00000000,r,DES survey hex -15-653 tiling 7,0.91000000
692111,20171028,90.00000000,r,DES survey hex 468-116 tiling 8,0.91100000
681582,20170925,90.00000000,r,DES survey hex -25-532 tiling 8,0.91100000
692101,20171028,90.00000000,r,DES survey hex 468-95 tiling 8,0.91200000
686421,20171012,90.00000000,r,DES survey hex -326-471 tiling 8,0.91300000
692499,20171029,90.00000000,r,DES survey hex 452-187 tiling 8,0.91400000
680819,20170923,90.00000000,r,DES survey hex 79-552 tiling 8,0.91400000
672400,20170826,90.00000000,r,DES survey hex 244+6 tiling 9,0.91400000
680826,20170923,90.00000000,r,DES survey hex 114-278 tiling 8,0.91400000
691690,20171027,90.00000000,r,DES survey hex 354-359 tiling 8,0.91500000
678766,20170917,90.00000000,r,DES survey hex -563-572 tiling 8,0.91500000
691690,20171027,90.00000000,r,DES survey hex 354-359 tiling 8,0.91500000
680655,20170923,90.00000000,r,DES survey hex -482-461 tiling 8,0.91500000
694241,20171108,90.00000000,r,DES survey hex -157-542 tiling 9,0.91500000
689001,20171019,90.00000000,r,DES survey hex 49-562 tiling 9,0.91600000
686479,20171012,90.00000000,r,DES survey hex -183-613 tiling 9,0.91600000
689013,20171019,90.00000000,r,DES survey hex 133-308 tiling 8,0.91600000
681708,20170925,90.00000000,r,DES survey hex 96-288 tiling 8,0.91800000
689840,20171021,90.00000000,r,DES survey hex 455-592 tiling 8,0.92000000
672780,20170827,90.00000000,r,DES survey hex 164-4 tiling 8,0.92000000
682047,20170926,90.00000000,r,DES survey hex 84+26 tiling 8,0.92100000
677224,20170913,90.00000000,r,DES survey hex -481-481 tiling 8,0.92100000
681711,20170925,90.00000000,r,DES survey hex 133-288 tiling 8,0.92300000
694243,20171108,90.00000000,r,DES survey hex -132-532 tiling 9,0.92300000
672772,20170827,90.00000000,r,DES survey hex 212+26 tiling 9,0.92400000
668657,20170817,90.00000000,r,DES survey hex 34-623 tiling 6,0.92500000
668627,20170817,90.00000000,r,DES survey hex -40-633 tiling 8,0.92600000
682127,20170926,90.00000000,r,DES survey hex 41-298 tiling 8,0.92600000
681602,20170925,90.00000000,r,DES survey hex 85-491 tiling 8,0.92700000
677273,20170913,90.00000000,r,DES survey hex -286-623 tiling 7,0.92800000
689035,20171019,90.00000000,r,DES survey hex 286-298 tiling 8,0.92800000
689294,20171020,90.00000000,r,DES survey hex 149-197 tiling 8,0.92900000
680692,20170923,90.00000000,r,DES survey hex -436-613 tiling 8,0.93200000
680692,20170923,90.00000000,r,DES survey hex -436-613 tiling 8,0.93200000
687813,20171016,90.00000000,r,DES survey hex -360-562 tiling 9,0.93200000
682464,20170927,90.00000000,r,DES survey hex 26-420 tiling 8,0.93300000
681727,20170925,90.00000000,r,DES survey hex 204-268 tiling 8,0.93300000
681648,20170925,90.00000000,r,DES survey hex 218-217 tiling 8,0.93300000
681590,20170925,90.00000000,r,DES survey hex 4-521 tiling 8,0.93300000
681727,20170925,90.00000000,r,DES survey hex 204-268 tiling 8,0.93300000
670460,20170821,90.00000000,r,DES survey hex 291+37 tiling 8,0.93600000
672389,20170826,90.00000000,r,DES survey hex 198-146 tiling 8,0.93600000
680693,20170923,90.00000000,r,DES survey hex -431-633 tiling 8,0.93700000
670391,20170821,90.00000000,r,DES survey hex -80-623 tiling 8,0.93800000
678918,20170917,90.00000000,r,DES survey hex 196-4 tiling 9,0.93900000
678923,20170917,90.00000000,r,DES survey hex 196-45 tiling 9,0.93900000
678746,20170917,90.00000000,r,DES survey hex -505-511 tiling 8,0.94000000
694238,20171108,90.00000000,r,DES survey hex -103-542 tiling 9,0.94000000
678979,20170917,90.00000000,r,DES survey hex 486-227 tiling 8,0.94000000
687814,20171016,90.00000000,r,DES survey hex -352-582 tiling 9,0.94100000
668667,20170817,90.00000000,r,DES survey hex 161-521 tiling 6,0.94100000
670480,20170821,90.00000000,r,DES survey hex 244+6 tiling 8,0.94300000
689042,20171019,90.00000000,r,DES survey hex 323-298 tiling 8,0.94300000
689647,20171021,90.00000000,r,DES survey hex -208-420 tiling 9,0.94300000
682065,20170926,90.00000000,r,DES survey hex 116+6 tiling 9,0.94400000
689665,20171021,90.00000000,r,DES survey hex -2-339 tiling 7,0.94400000
672398,20170826,90.00000000,r,DES survey hex 228-4 tiling 9,0.94500000
670001,20170820,90.00000000,r,DES survey hex -2-450 tiling 7,0.94500000
689744,20171021,90.00000000,r,DES survey hex 355-85 tiling 8,0.94500000
681688,20170925,90.00000000,r,DES survey hex 100-643 tiling 9,0.94500000
678903,20170917,90.00000000,r,DES survey hex 116-14 tiling 8,0.94600000
670442,20170821,90.00000000,r,DES survey hex 196+16 tiling 8,0.94600000
689826,20171021,90.00000000,r,DES survey hex 352-511 tiling 8,0.94700000
692098,20171028,90.00000000,r,DES survey hex 419-65 tiling 9,0.94700000
694194,20171108,90.00000000,r,DES survey hex -61-501 tiling 9,0.94800000
680836,20170923,90.00000000,r,DES survey hex 148-34 tiling 9,0.94800000
692087,20171028,90.00000000,r,DES survey hex 451-24 tiling 8,0.94800000
680522,20170922,90.00000000,r,DES survey hex -36-410 tiling 8,0.94800000
669974,20170820,90.00000000,r,DES survey hex -230-430 tiling 8,0.94900000
681232,20170924,90.00000000,r,DES survey hex 198-146 tiling 7,0.94900000
678909,20170917,90.00000000,r,DES survey hex 132-4 tiling 9,0.94900000
688995,20171019,90.00000000,r,DES survey hex 41-298 tiling 9,0.94900000
691252,20171026,90.00000000,r,DES survey hex 158-481 tiling 8,0.95000000
694196,20171108,90.00000000,r,DES survey hex -83-511 tiling 9,0.95000000
669979,20170820,90.00000000,r,DES survey hex -186-450 tiling 8,0.95100000
668708,20170817,90.00000000,r,DES survey hex 217-542 tiling 6,0.95100000
681636,20170925,90.00000000,r,DES survey hex 149-217 tiling 8,0.95300000
680775,20170923,90.00000000,r,DES survey hex -73-552 tiling 8,0.95600000
670467,20170821,90.00000000,r,DES survey hex 276+47 tiling 8,0.95600000
687846,20171016,90.00000000,r,DES survey hex -184-552 tiling 9,0.95600000
681584,20170925,90.00000000,r,DES survey hex -2-542 tiling 8,0.95800000
669499,20170819,90.00000000,r,DES survey hex -36-420 tiling 8,0.95800000
687919,20171016,90.00000000,r,DES survey hex 298-440 tiling 8,0.95800000
694200,20171108,90.00000000,r,DES survey hex -88-491 tiling 9,0.95900000
668060,20170816,90.00000000,r,DES survey hex -71-461 tiling 8,0.96000000
678786,20170917,90.00000000,r,DES survey hex -530-501 tiling 8,0.96000000
668713,20170817,90.00000000,r,DES survey hex 241-532 tiling 6,0.96100000
692126,20171028,90.00000000,r,DES survey hex 567-136 tiling 8,0.96100000
687873,20171016,90.00000000,r,DES survey hex 49-562 tiling 8,0.96200000
681579,20170925,90.00000000,r,DES survey hex -125-572 tiling 9,0.96200000
668651,20170817,90.00000000,r,DES survey hex 56-521 tiling 6,0.96300000
687810,20171016,90.00000000,r,DES survey hex -386-572 tiling 9,0.96400000
692068,20171028,90.00000000,r,DES survey hex 372-14 tiling 8,0.96600000
680730,20170923,90.00000000,r,DES survey hex -309-592 tiling 8,0.96700000
691272,20171026,90.00000000,r,DES survey hex 303-582 tiling 8,0.96700000
668053,20170816,90.00000000,r,DES survey hex -99-430 tiling 8,0.96700000
670400,20170821,90.00000000,r,DES survey hex 3-613 tiling 8,0.96900000
694230,20171108,90.00000000,r,DES survey hex 217-542 tiling 8,0.97000000
691708,20171027,90.00000000,r,DES survey hex 683-582 tiling 7,0.97000000
681714,20170925,90.00000000,r,DES survey hex 151-278 tiling 8,0.97000000
