index,EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
243,693183,20171031,90.0,z,DES survey hex 428-521 tiling 8,1.005
244,693018,20171031,90.0,z,DES survey hex 335-156 tiling 8,1.006
245,691202,20171026,90.0,z,DES survey hex 28-532 tiling 8,1.007
246,692991,20171031,90.0,z,DES survey hex -5-633 tiling 7,1.007
247,691977,20171028,90.0,z,DES survey hex 20-14 tiling 9,1.007
248,680671,20170923,90.0,z,DES survey hex -560-552 tiling 7,1.008
249,681959,20170926,90.0,z,DES survey hex -315-4 tiling 7,1.008
250,693122,20171031,90.0,z,DES survey hex 452-146 tiling 8,1.009
251,681960,20170926,90.0,z,DES survey hex -347-4 tiling 7,1.011
252,689778,20171021,90.0,z,DES survey hex 46-430 tiling 9,1.011
253,694372,20171108,90.0,z,DES survey hex 532-521 tiling 8,1.011
254,692370,20171029,90.0,z,DES survey hex 231-146 tiling 7,1.011
255,692356,20171029,90.0,z,DES survey hex 74-359 tiling 8,1.011
256,693126,20171031,90.0,z,DES survey hex 517-126 tiling 8,1.011
257,689601,20171021,90.0,z,DES survey hex -355-410 tiling 9,1.012
258,691181,20171026,90.0,z,DES survey hex 52-34 tiling 8,1.012
259,681538,20170925,90.0,z,DES survey hex -240-552 tiling 8,1.012
260,677408,20170913,90.0,z,DES survey hex 373-369 tiling 7,1.012
261,691956,20171028,90.0,z,DES survey hex 21-308 tiling 9,1.012
262,690815,20171025,90.0,z,DES survey hex -12-14 tiling 8,1.013
263,674336,20170901,90.0,z,DES survey hex -273-430 tiling 8,1.013
264,680670,20170923,90.0,z,DES survey hex -563-572 tiling 9,1.013
265,691999,20171028,90.0,z,DES survey hex -16-582 tiling 9,1.013
266,693028,20171031,90.0,z,DES survey hex 171-329 tiling 8,1.013
267,693051,20171031,90.0,z,DES survey hex 112-420 tiling 8,1.013
268,692359,20171029,90.0,z,DES survey hex 115-197 tiling 9,1.014
269,680679,20170923,90.0,z,DES survey hex -539-643 tiling 8,1.016
270,677399,20170913,90.0,z,DES survey hex 387-65 tiling 7,1.017
271,675273,20170906,90.0,z,DES survey hex 667-532 tiling 8,1.017
272,677399,20170913,90.0,z,DES survey hex 387-65 tiling 7,1.017
273,681530,20170925,90.0,z,DES survey hex -338-511 tiling 8,1.018
274,693123,20171031,90.0,z,DES survey hex 468-136 tiling 8,1.018
275,690823,20171025,90.0,z,DES survey hex -145-643 tiling 8,1.019
276,690823,20171025,90.0,z,DES survey hex -145-643 tiling 8,1.019
277,674352,20170901,90.0,z,DES survey hex -210-501 tiling 8,1.022
