EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
683817,20171002,90.00000000,Y,DES survey hex 29-400 tiling 9,0.50500000
683785,20171002,90.00000000,Y,DES survey hex -573-633 tiling 9,0.50600000
683787,20171002,90.00000000,Y,DES survey hex -501-653 tiling 9,0.50700000
683865,20171002,90.00000000,Y,DES survey hex -72-643 tiling 9,0.50900000
674247,20170901,90.00000000,Y,DES survey hex -528-461 tiling 9,0.51000000
674260,20170901,90.00000000,Y,DES survey hex -504-532 tiling 9,0.51000000
683821,20171002,90.00000000,Y,DES survey hex 53-369 tiling 9,0.51300000
684263,20171003,90.00000000,Y,DES survey hex 136-592 tiling 7,0.51300000
674694,20170902,90.00000000,Y,DES survey hex -231-450 tiling 9,0.51500000
675715,20170907,90.00000000,Y,DES survey hex 228-471 tiling 7,0.51700000
683825,20171002,90.00000000,Y,DES survey hex 55-349 tiling 9,0.51800000
674242,20170901,90.00000000,Y,DES survey hex -552-471 tiling 9,0.51800000
675635,20170907,90.00000000,Y,DES survey hex -217-623 tiling 9,0.51900000
683795,20171002,90.00000000,Y,DES survey hex -370-613 tiling 9,0.52100000
683851,20171002,90.00000000,Y,DES survey hex -73-552 tiling 9,0.52100000
674263,20170901,90.00000000,Y,DES survey hex -504-552 tiling 9,0.52100000
675714,20170907,90.00000000,Y,DES survey hex 203-461 tiling 9,0.52300000
674683,20170902,90.00000000,Y,DES survey hex -345-532 tiling 9,0.52300000
674261,20170901,90.00000000,Y,DES survey hex -530-521 tiling 9,0.52400000
683871,20171002,90.00000000,Y,DES survey hex 115-258 tiling 7,0.52400000
675284,20170906,90.00000000,Y,DES survey hex 416-268 tiling 7,0.52500000
683860,20171002,90.00000000,Y,DES survey hex 113-359 tiling 9,0.52500000
683895,20171002,90.00000000,Y,DES survey hex 111-461 tiling 7,0.52700000
683861,20171002,90.00000000,Y,DES survey hex 62-481 tiling 9,0.52800000
682712,20170928,90.00000000,Y,DES survey hex -566-592 tiling 9,0.52800000
674246,20170901,90.00000000,Y,DES survey hex -529-481 tiling 9,0.53200000
674686,20170902,90.00000000,Y,DES survey hex -255-461 tiling 9,0.53600000
683903,20171002,90.00000000,Y,DES survey hex 181-136 tiling 7,0.54000000
683854,20171002,90.00000000,Y,DES survey hex 77-298 tiling 7,0.54100000
675521,20170907,90.00000000,Y,DES survey hex -548-410 tiling 9,0.54200000
683939,20171002,90.00000000,Y,DES survey hex 212+26 tiling 9,0.54700000
683936,20171002,90.00000000,Y,DES survey hex 212-14 tiling 9,0.54900000
683920,20171002,90.00000000,Y,DES survey hex 202-227 tiling 7,0.55000000
683036,20170929,90.00000000,Y,DES survey hex -55-430 tiling 9,0.55100000
683796,20171002,90.00000000,Y,DES survey hex -378-592 tiling 9,0.55200000
683840,20171002,90.00000000,Y,DES survey hex 61-653 tiling 9,0.55300000
675699,20170907,90.00000000,Y,DES survey hex 214-653 tiling 7,0.55700000
674255,20170901,90.00000000,Y,DES survey hex -505-491 tiling 9,0.55700000
675705,20170907,90.00000000,Y,DES survey hex 217-542 tiling 7,0.55800000
675668,20170907,90.00000000,Y,DES survey hex 28-532 tiling 9,0.56100000
683870,20171002,90.00000000,Y,DES survey hex 114-278 tiling 7,0.56100000
683831,20171002,90.00000000,Y,DES survey hex 3-613 tiling 9,0.56100000
674245,20170901,90.00000000,Y,DES survey hex -530-501 tiling 9,0.56100000
675703,20170907,90.00000000,Y,DES survey hex 171-623 tiling 7,0.56700000
675712,20170907,90.00000000,Y,DES survey hex 209-501 tiling 7,0.57100000
683883,20171002,90.00000000,Y,DES survey hex 169-288 tiling 7,0.57200000
683868,20171002,90.00000000,Y,DES survey hex 97-268 tiling 7,0.57300000
674278,20170901,90.00000000,Y,DES survey hex -504-572 tiling 9,0.57300000
683869,20171002,90.00000000,Y,DES survey hex 96-288 tiling 7,0.57500000
683893,20171002,90.00000000,Y,DES survey hex 112-400 tiling 9,0.57600000
674265,20170901,90.00000000,Y,DES survey hex -448-552 tiling 9,0.57600000
683552,20171001,90.00000000,Y,DES survey hex 180-34 tiling 9,0.57700000
683876,20171002,90.00000000,Y,DES survey hex 133-308 tiling 9,0.57800000
675749,20170907,90.00000000,Y,DES survey hex 403-116 tiling 7,0.57800000
676836,20170911,90.00000000,Y,DES survey hex -50-450 tiling 9,0.57900000
675700,20170907,90.00000000,Y,DES survey hex 174-643 tiling 7,0.58100000
675623,20170907,90.00000000,Y,DES survey hex -315-4 tiling 7,0.58200000
683864,20171002,90.00000000,Y,DES survey hex 73-592 tiling 9,0.58500000
683867,20171002,90.00000000,Y,DES survey hex 97-247 tiling 7,0.58500000
675704,20170907,90.00000000,Y,DES survey hex 162-542 tiling 7,0.58500000
674254,20170901,90.00000000,Y,DES survey hex -481-481 tiling 9,0.58700000
683797,20171002,90.00000000,Y,DES survey hex -352-582 tiling 9,0.58900000
683816,20171002,90.00000000,Y,DES survey hex 6-410 tiling 9,0.59100000
675573,20170907,90.00000000,Y,DES survey hex -273-430 tiling 9,0.59400000
683832,20171002,90.00000000,Y,DES survey hex -50-613 tiling 9,0.59500000
683830,20171002,90.00000000,Y,DES survey hex -25-603 tiling 9,0.59500000
675713,20170907,90.00000000,Y,DES survey hex 206-481 tiling 7,0.59500000
675634,20170907,90.00000000,Y,DES survey hex -184-592 tiling 9,0.59500000
674253,20170901,90.00000000,Y,DES survey hex -482-461 tiling 9,0.59600000
692704,20171030,90.00000000,Y,DES survey hex 148+6 tiling 9,0.59600000
683853,20171002,90.00000000,Y,DES survey hex 76-318 tiling 9,0.59700000
675598,20170907,90.00000000,Y,DES survey hex -374-521 tiling 9,0.59800000
683891,20171002,90.00000000,Y,DES survey hex 95-329 tiling 9,0.59900000
692701,20171030,90.00000000,Y,DES survey hex 180-14 tiling 9,0.59900000
683896,20171002,90.00000000,Y,DES survey hex 110-481 tiling 9,0.60000000
674302,20170901,90.00000000,Y,DES survey hex -535-603 tiling 9,0.60000000
674271,20170901,90.00000000,Y,DES survey hex -399-623 tiling 7,0.60400000
675710,20170907,90.00000000,Y,DES survey hex 188-532 tiling 7,0.60500000
675663,20170907,90.00000000,Y,DES survey hex 53-542 tiling 9,0.60500000
674262,20170901,90.00000000,Y,DES survey hex -531-542 tiling 9,0.60500000
683905,20171002,90.00000000,Y,DES survey hex 182-156 tiling 7,0.60600000
683875,20171002,90.00000000,Y,DES survey hex 133-288 tiling 7,0.60600000
674703,20170902,90.00000000,Y,DES survey hex -185-491 tiling 9,0.60700000
683882,20171002,90.00000000,Y,DES survey hex 151-278 tiling 7,0.60700000
683815,20171002,90.00000000,Y,DES survey hex -22-440 tiling 9,0.60900000
683551,20171001,90.00000000,Y,DES survey hex 196-45 tiling 9,0.61000000
674286,20170901,90.00000000,Y,DES survey hex -468-623 tiling 7,0.61100000
674243,20170901,90.00000000,Y,DES survey hex -554-491 tiling 9,0.61400000
674252,20170901,90.00000000,Y,DES survey hex -436-461 tiling 9,0.61500000
674251,20170901,90.00000000,Y,DES survey hex -458-471 tiling 9,0.61500000
675650,20170907,90.00000000,Y,DES survey hex -251-4 tiling 9,0.61800000
675708,20170907,90.00000000,Y,DES survey hex 241-532 tiling 7,0.61800000
692705,20171030,90.00000000,Y,DES survey hex 164+16 tiling 9,0.62100000
675210,20170906,90.00000000,Y,DES survey hex -183-633 tiling 9,0.62200000
683862,20171002,90.00000000,Y,DES survey hex 69-420 tiling 9,0.62300000
675709,20170907,90.00000000,Y,DES survey hex 213-521 tiling 7,0.62500000
676835,20170911,90.00000000,Y,DES survey hex -71-461 tiling 9,0.62500000
675558,20170907,90.00000000,Y,DES survey hex -374-430 tiling 9,0.62700000
674301,20170901,90.00000000,Y,DES survey hex -386-572 tiling 7,0.63000000
683892,20171002,90.00000000,Y,DES survey hex 113-379 tiling 9,0.63700000
675572,20170907,90.00000000,Y,DES survey hex -297-440 tiling 9,0.63900000
674250,20170901,90.00000000,Y,DES survey hex -505-471 tiling 9,0.63900000
675211,20170906,90.00000000,Y,DES survey hex -182-653 tiling 9,0.63900000
683818,20171002,90.00000000,Y,DES survey hex -13-400 tiling 9,0.63900000
674285,20170901,90.00000000,Y,DES survey hex -460-450 tiling 9,0.64000000
683924,20171002,90.00000000,Y,DES survey hex 166-207 tiling 7,0.64100000
674269,20170901,90.00000000,Y,DES survey hex -406-603 tiling 7,0.64100000
683863,20171002,90.00000000,Y,DES survey hex 91-410 tiling 9,0.64100000
674272,20170901,90.00000000,Y,DES survey hex -505-450 tiling 9,0.64100000
674373,20170901,90.00000000,Y,DES survey hex -163-461 tiling 9,0.64500000
675693,20170907,90.00000000,Y,DES survey hex 114-339 tiling 7,0.64600000
674307,20170901,90.00000000,Y,DES survey hex -560-552 tiling 9,0.64700000
683874,20171002,90.00000000,Y,DES survey hex 132-268 tiling 7,0.64700000
683839,20171002,90.00000000,Y,DES survey hex 34-623 tiling 9,0.64800000
674244,20170901,90.00000000,Y,DES survey hex -555-511 tiling 9,0.64900000
675671,20170907,90.00000000,Y,DES survey hex -18-511 tiling 9,0.65000000
692700,20171030,90.00000000,Y,DES survey hex 164-65 tiling 9,0.65500000
675135,20170906,90.00000000,Y,DES survey hex -501-653 tiling 7,0.65800000
674277,20170901,90.00000000,Y,DES survey hex -364-471 tiling 7,0.66000000
675654,20170907,90.00000000,Y,DES survey hex -258-653 tiling 9,0.66000000
674270,20170901,90.00000000,Y,DES survey hex -431-633 tiling 7,0.66200000
683921,20171002,90.00000000,Y,DES survey hex 184-217 tiling 7,0.66500000
674300,20170901,90.00000000,Y,DES survey hex -532-562 tiling 9,0.66600000
676833,20170911,90.00000000,Y,DES survey hex -88-491 tiling 9,0.66800000
675681,20170907,90.00000000,Y,DES survey hex 26-420 tiling 9,0.66900000
675637,20170907,90.00000000,Y,DES survey hex -145-643 tiling 9,0.66900000
675665,20170907,90.00000000,Y,DES survey hex 49-562 tiling 9,0.67300000
675665,20170907,90.00000000,Y,DES survey hex 49-562 tiling 9,0.67300000
683919,20171002,90.00000000,Y,DES survey hex 218-217 tiling 7,0.67300000
674281,20170901,90.00000000,Y,DES survey hex -483-440 tiling 9,0.67400000
676371,20170910,90.00000000,Y,DES survey hex -39-491 tiling 9,0.67500000
674264,20170901,90.00000000,Y,DES survey hex -477-542 tiling 9,0.67700000
676370,20170910,90.00000000,Y,DES survey hex -55-521 tiling 9,0.67900000
675670,20170907,90.00000000,Y,DES survey hex -25-532 tiling 9,0.68000000
683819,20171002,90.00000000,Y,DES survey hex -17-420 tiling 9,0.68000000
675145,20170906,90.00000000,Y,DES survey hex -421-410 tiling 9,0.68000000
674284,20170901,90.00000000,Y,DES survey hex -462-430 tiling 9,0.68000000
674299,20170901,90.00000000,Y,DES survey hex -534-582 tiling 9,0.68000000
677142,20170912,90.00000000,Y,DES survey hex 228-4 tiling 9,0.68300000
675156,20170906,90.00000000,Y,DES survey hex -370-450 tiling 9,0.68400000
675711,20170907,90.00000000,Y,DES survey hex 185-511 tiling 7,0.68400000
675603,20170907,90.00000000,Y,DES survey hex -391-643 tiling 7,0.68700000
675172,20170906,90.00000000,Y,DES survey hex -246-592 tiling 9,0.68800000
674276,20170901,90.00000000,Y,DES survey hex -594-582 tiling 9,0.69000000
692702,20171030,90.00000000,Y,DES survey hex 149-156 tiling 7,0.69300000
683842,20171002,90.00000000,Y,DES survey hex 67-440 tiling 7,0.69400000
674287,20170901,90.00000000,Y,DES survey hex -502-633 tiling 7,0.69700000
675694,20170907,90.00000000,Y,DES survey hex 152-339 tiling 7,0.69800000
692706,20171030,90.00000000,Y,DES survey hex 148+26 tiling 9,0.69900000
683946,20171002,90.00000000,Y,DES survey hex 371-75 tiling 7,0.70300000
674370,20170901,90.00000000,Y,DES survey hex -117-461 tiling 9,0.70400000
683553,20171001,90.00000000,Y,DES survey hex 164-45 tiling 9,0.70400000
674706,20170902,90.00000000,Y,DES survey hex -164-440 tiling 9,0.70400000
674282,20170901,90.00000000,Y,DES survey hex -582-521 tiling 9,0.70600000
674274,20170901,90.00000000,Y,DES survey hex -558-532 tiling 9,0.70600000
675209,20170906,90.00000000,Y,DES survey hex -80-623 tiling 9,0.70700000
683866,20171002,90.00000000,Y,DES survey hex 81-217 tiling 9,0.70800000
683945,20171002,90.00000000,Y,DES survey hex 355-65 tiling 7,0.71100000
674266,20170901,90.00000000,Y,DES survey hex -422-542 tiling 9,0.71100000
683898,20171002,90.00000000,Y,DES survey hex 134-471 tiling 7,0.71200000
683918,20171002,90.00000000,Y,DES survey hex 236-227 tiling 7,0.71200000
674290,20170901,90.00000000,Y,DES survey hex -445-572 tiling 9,0.71300000
683554,20171001,90.00000000,Y,DES survey hex 148-34 tiling 9,0.71300000
675664,20170907,90.00000000,Y,DES survey hex 76-572 tiling 7,0.71300000
683913,20171002,90.00000000,Y,DES survey hex 149-176 tiling 7,0.71500000
675136,20170906,90.00000000,Y,DES survey hex -539-643 tiling 9,0.71600000
692708,20171030,90.00000000,Y,DES survey hex 132+37 tiling 9,0.71600000
683922,20171002,90.00000000,Y,DES survey hex 167-227 tiling 7,0.71600000
674291,20170901,90.00000000,Y,DES survey hex -503-613 tiling 9,0.71800000
675208,20170906,90.00000000,Y,DES survey hex -111-633 tiling 9,0.71900000
683914,20171002,90.00000000,Y,DES survey hex 166-187 tiling 7,0.71900000
675604,20170907,90.00000000,Y,DES survey hex -348-653 tiling 7,0.72100000
674267,20170901,90.00000000,Y,DES survey hex -418-562 tiling 9,0.72200000
676834,20170911,90.00000000,Y,DES survey hex -66-481 tiling 9,0.72400000
675148,20170906,90.00000000,Y,DES survey hex -398-532 tiling 7,0.72600000
675155,20170906,90.00000000,Y,DES survey hex -394-440 tiling 9,0.72900000
675688,20170907,90.00000000,Y,DES survey hex 133-369 tiling 7,0.73000000
675687,20170907,90.00000000,Y,DES survey hex 113-359 tiling 7,0.73000000
675652,20170907,90.00000000,Y,DES survey hex -5-359 tiling 9,0.73200000
675679,20170907,90.00000000,Y,DES survey hex 22-440 tiling 9,0.73300000
677141,20170912,90.00000000,Y,DES survey hex 228-24 tiling 9,0.73400000
692709,20171030,90.00000000,Y,DES survey hex 164+37 tiling 9,0.73600000
674275,20170901,90.00000000,Y,DES survey hex -426-521 tiling 9,0.74100000
675216,20170906,90.00000000,Y,DES survey hex -61-501 tiling 9,0.74200000
675150,20170906,90.00000000,Y,DES survey hex -353-481 tiling 9,0.74800000
675144,20170906,90.00000000,Y,DES survey hex -379-410 tiling 9,0.75200000
675146,20170906,90.00000000,Y,DES survey hex -463-410 tiling 9,0.75300000
675174,20170906,90.00000000,Y,DES survey hex -270-562 tiling 9,0.75700000
675675,20170907,90.00000000,Y,DES survey hex 87-471 tiling 7,0.75700000
675557,20170907,90.00000000,Y,DES survey hex -439-440 tiling 9,0.75800000
675141,20170906,90.00000000,Y,DES survey hex -441-420 tiling 9,0.75900000
675207,20170906,90.00000000,Y,DES survey hex -149-623 tiling 9,0.76000000
675180,20170906,90.00000000,Y,DES survey hex -214-582 tiling 9,0.76100000
683923,20171002,90.00000000,Y,DES survey hex 149-217 tiling 7,0.76400000
675696,20170907,90.00000000,Y,DES survey hex 114-298 tiling 7,0.76400000
675206,20170906,90.00000000,Y,DES survey hex -183-613 tiling 9,0.76500000
675655,20170907,90.00000000,Y,DES survey hex -267+6 tiling 9,0.76900000
683555,20171001,90.00000000,Y,DES survey hex 164-24 tiling 9,0.77200000
675182,20170906,90.00000000,Y,DES survey hex -250-613 tiling 9,0.77600000
683841,20171002,90.00000000,Y,DES survey hex 65-461 tiling 7,0.77900000
675263,20170906,90.00000000,Y,DES survey hex 355+37 tiling 9,0.78000000
675683,20170907,90.00000000,Y,DES survey hex 69-420 tiling 7,0.78300000
675151,20170906,90.00000000,Y,DES survey hex -385-481 tiling 9,0.78500000
675140,20170906,90.00000000,Y,DES survey hex -484-420 tiling 9,0.78600000
675563,20170907,90.00000000,Y,DES survey hex -313-410 tiling 9,0.79100000
674268,20170901,90.00000000,Y,DES survey hex -441-592 tiling 7,0.79300000
675647,20170907,90.00000000,Y,DES survey hex -331-14 tiling 7,0.79700000
675680,20170907,90.00000000,Y,DES survey hex 46-430 tiling 9,0.80400000
692699,20171030,90.00000000,Y,DES survey hex 100-643 tiling 9,0.80500000
675559,20170907,90.00000000,Y,DES survey hex -355-420 tiling 9,0.80600000
675674,20170907,90.00000000,Y,DES survey hex 60-501 tiling 9,0.80600000
675154,20170906,90.00000000,Y,DES survey hex -415-450 tiling 9,0.80700000
675666,20170907,90.00000000,Y,DES survey hex 81-532 tiling 7,0.80800000
675707,20170907,90.00000000,Y,DES survey hex 271-542 tiling 7,0.80900000
675690,20170907,90.00000000,Y,DES survey hex 174-390 tiling 7,0.81300000
675204,20170906,90.00000000,Y,DES survey hex -117-613 tiling 9,0.81400000
674283,20170901,90.00000000,Y,DES survey hex -475-562 tiling 9,0.81800000
675669,20170907,90.00000000,Y,DES survey hex 4-521 tiling 9,0.82200000
675205,20170906,90.00000000,Y,DES survey hex -151-603 tiling 9,0.82300000
675605,20170907,90.00000000,Y,DES survey hex -335-653 tiling 7,0.82900000
674372,20170901,90.00000000,Y,DES survey hex -139-471 tiling 9,0.83200000
675152,20170906,90.00000000,Y,DES survey hex -390-461 tiling 9,0.83300000
674312,20170901,90.00000000,Y,DES survey hex -599-603 tiling 9,0.83400000
675697,20170907,90.00000000,Y,DES survey hex 114-318 tiling 9,0.84000000
675143,20170906,90.00000000,Y,DES survey hex -398-420 tiling 9,0.84100000
674309,20170901,90.00000000,Y,DES survey hex -586-542 tiling 9,0.84300000
675658,20170907,90.00000000,Y,DES survey hex -328-562 tiling 9,0.84400000
674311,20170901,90.00000000,Y,DES survey hex -606-511 tiling 9,0.84400000
675149,20170906,90.00000000,Y,DES survey hex -358-491 tiling 9,0.84700000
675706,20170907,90.00000000,Y,DES survey hex 247-552 tiling 7,0.84700000
675149,20170906,90.00000000,Y,DES survey hex -358-491 tiling 9,0.84700000
675142,20170906,90.00000000,Y,DES survey hex -418-430 tiling 9,0.84700000
675181,20170906,90.00000000,Y,DES survey hex -216-603 tiling 9,0.84800000
683917,20171002,90.00000000,Y,DES survey hex 253-217 tiling 7,0.85400000
675203,20170906,90.00000000,Y,DES survey hex -87-603 tiling 9,0.85500000
675215,20170906,90.00000000,Y,DES survey hex -83-511 tiling 9,0.86000000
675656,20170907,90.00000000,Y,DES survey hex -331+6 tiling 7,0.86100000
675609,20170907,90.00000000,Y,DES survey hex -368-542 tiling 9,0.86400000
692703,20171030,90.00000000,Y,DES survey hex 166-166 tiling 7,0.86600000
675667,20170907,90.00000000,Y,DES survey hex 56-521 tiling 9,0.86800000
675556,20170907,90.00000000,Y,DES survey hex -611-532 tiling 9,0.86900000
675657,20170907,90.00000000,Y,DES survey hex -352-552 tiling 9,0.87400000
674308,20170901,90.00000000,Y,DES survey hex -380-501 tiling 9,0.87500000
