EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
680470,20170922,90.00000000,i,DES survey hex -380-501 tiling 8,0.99500000
668035,20170816,90.00000000,i,DES survey hex -208-420 tiling 8,0.99600000
670446,20170821,90.00000000,i,DES survey hex 212+26 tiling 8,0.99700000
687890,20171016,90.00000000,i,DES survey hex 36-45 tiling 9,0.99700000
681990,20170926,90.00000000,i,DES survey hex -203-14 tiling 8,0.99700000
677379,20170913,90.00000000,i,DES survey hex 435-75 tiling 9,0.99800000
689841,20171021,90.00000000,i,DES survey hex 456-613 tiling 8,0.99900000
670377,20170821,90.00000000,i,DES survey hex -286-623 tiling 7,0.99900000
670470,20170821,90.00000000,i,DES survey hex 260+37 tiling 8,0.99900000
693198,20171031,90.00000000,i,DES survey hex 475-440 tiling 8,1.00000000
680409,20170922,90.00000000,i,DES survey hex -463-410 tiling 7,1.00000000
681946,20170926,90.00000000,i,DES survey hex -379-4 tiling 7,1.00000000
677247,20170913,90.00000000,i,DES survey hex -378-592 tiling 7,1.00100000
679001,20170917,90.00000000,i,DES survey hex 355-45 tiling 8,1.00100000
689716,20171021,90.00000000,i,DES survey hex 36+37 tiling 9,1.00200000
681561,20170925,90.00000000,i,DES survey hex -151-603 tiling 8,1.00300000
680450,20170922,90.00000000,i,DES survey hex -411-471 tiling 7,1.00500000
681299,20170924,90.00000000,i,DES survey hex 260-45 tiling 8,1.00500000
694703,20171109,90.00000000,i,DES survey hex 408-450 tiling 8,1.00600000
681655,20170925,90.00000000,i,DES survey hex 251-197 tiling 8,1.00600000
681286,20170924,90.00000000,i,DES survey hex 359-603 tiling 8,1.00600000
680685,20170923,90.00000000,i,DES survey hex -503-592 tiling 8,1.00700000
680466,20170922,90.00000000,i,DES survey hex -430-501 tiling 8,1.00800000
692015,20171028,90.00000000,i,DES survey hex -50-613 tiling 9,1.00800000
672086,20170825,90.00000000,i,DES wide hex 495-410 tiling 10,1.00900000
669507,20170819,90.00000000,i,DES wide hex 386-440 tiling 9,1.01000000
691911,20171028,90.00000000,i,DES survey hex -111-501 tiling 9,1.01100000
689823,20171021,90.00000000,i,DES survey hex 329-501 tiling 8,1.01100000
677357,20170913,90.00000000,i,DES survey hex 164+37 tiling 9,1.01200000
672757,20170827,90.00000000,i,DES survey hex 148-34 tiling 8,1.01200000
681915,20170926,90.00000000,i,DES survey hex -552-471 tiling 9,1.01200000
692131,20171028,90.00000000,i,DES survey hex 601-156 tiling 8,1.01500000
682044,20170926,90.00000000,i,DES survey hex 68+16 tiling 8,1.01700000
681488,20170925,90.00000000,i,DES survey hex -473-582 tiling 8,1.01700000
688514,20171018,90.00000000,i,DES survey hex 156-440 tiling 7,1.01800000
680768,20170923,90.00000000,i,DES survey hex -59-592 tiling 8,1.02000000
681297,20170924,90.00000000,i,DES survey hex 244-55 tiling 8,1.02000000
682033,20170926,90.00000000,i,DES survey hex 20+47 tiling 8,1.02200000
678807,20170917,90.00000000,i,DES survey hex -436-613 tiling 7,1.02200000
669485,20170819,90.00000000,i,DES survey hex -141-450 tiling 8,1.02200000
691946,20171028,90.00000000,i,DES survey hex -12-491 tiling 9,1.02300000
687868,20171016,90.00000000,i,DES survey hex -234-491 tiling 9,1.02400000
692130,20171028,90.00000000,i,DES survey hex 585-166 tiling 8,1.02500000
669484,20170819,90.00000000,i,DES survey hex -142-430 tiling 8,1.02600000
672075,20170825,90.00000000,i,DES wide hex 473-379 tiling 10,1.02700000
692096,20171028,90.00000000,i,DES survey hex 435-55 tiling 9,1.02700000
687812,20171016,90.00000000,i,DES survey hex -360-562 tiling 9,1.02800000
687917,20171016,90.00000000,i,DES survey hex 289-440 tiling 8,1.02800000
669527,20170819,90.00000000,i,DES wide hex 431-420 tiling 9,1.02900000
672076,20170825,90.00000000,i,DES wide hex 473-400 tiling 10,1.03000000
678773,20170917,90.00000000,i,DES survey hex -531-542 tiling 8,1.03000000
672076,20170825,90.00000000,i,DES wide hex 473-400 tiling 10,1.03000000
677216,20170913,90.00000000,i,DES survey hex -478-521 tiling 8,1.03000000
680805,20170923,90.00000000,i,DES survey hex 70-613 tiling 8,1.03100000
692060,20171028,90.00000000,i,DES survey hex 340+6 tiling 8,1.03100000
670383,20170821,90.00000000,i,DES survey hex -183-633 tiling 8,1.03100000
670004,20170820,90.00000000,i,DES survey hex 46-430 tiling 8,1.03200000
668645,20170817,90.00000000,i,DES survey hex 4-4 tiling 7,1.03200000
691261,20171026,90.00000000,i,DES survey hex 183-491 tiling 8,1.03200000
668661,20170817,90.00000000,i,DES survey hex 108-521 tiling 6,1.03300000
