index,EXPNUM,NITE,EXPTIME,BAND,OBJECT,T_EFF
380,680495,20170922,90.0,r,DES survey hex -305-481 tiling 8,0.982
381,680814,20170923,90.0,r,DES survey hex 45-582 tiling 8,0.982
382,670449,20170821,90.0,r,DES survey hex 228+16 tiling 8,0.983
383,670451,20170821,90.0,r,DES survey hex 244+26 tiling 8,0.985
384,694208,20171108,90.0,r,DES survey hex -45-471 tiling 9,0.986
385,678900,20170917,90.0,r,DES survey hex 100-24 tiling 8,0.987
386,670454,20170821,90.0,r,DES survey hex 260+16 tiling 8,0.987
387,681670,20170925,90.0,r,DES survey hex 307-55 tiling 7,0.988
388,691218,20171026,90.0,r,DES survey hex -41-562 tiling 9,0.988
389,691695,20171027,90.0,r,DES survey hex 413-349 tiling 8,0.989
390,680720,20170923,90.0,r,DES survey hex -406-603 tiling 8,0.989
391,672725,20170827,90.0,r,DES survey hex 116+47 tiling 8,0.993
392,682063,20170926,90.0,r,DES survey hex 116-14 tiling 9,0.993
393,692496,20171029,90.0,r,DES survey hex 519-187 tiling 8,0.993
394,681646,20170925,90.0,r,DES survey hex 202-227 tiling 8,0.993
395,688949,20171019,90.0,r,DES survey hex 51-390 tiling 9,0.995
396,694191,20171108,90.0,r,DES survey hex -18-511 tiling 9,0.997
397,668063,20170816,90.0,r,DES survey hex -50-450 tiling 8,0.998
398,668041,20170816,90.0,r,DES survey hex -165-420 tiling 8,0.999
399,681587,20170925,90.0,r,DES survey hex 28-532 tiling 8,1.0
400,682142,20170926,90.0,r,DES survey hex 53-369 tiling 8,1.0
401,669977,20170820,90.0,r,DES survey hex -208-440 tiling 8,1.001
402,686472,20171012,90.0,r,DES survey hex -212-542 tiling 9,1.006
403,687620,20171015,90.0,r,DES survey hex 322-105 tiling 7,1.006
404,680487,20170922,90.0,r,DES survey hex -210-501 tiling 8,1.006
405,682055,20170926,90.0,r,DES survey hex 84+6 tiling 8,1.006
406,688942,20171019,90.0,r,DES survey hex 185-511 tiling 8,1.007
407,677293,20170913,90.0,r,DES survey hex -185-532 tiling 8,1.008
408,670406,20170821,90.0,r,DES survey hex 34-623 tiling 8,1.008
410,677251,20170913,90.0,r,DES survey hex -321-542 tiling 8,1.012
411,682087,20170926,90.0,r,DES survey hex 52-55 tiling 9,1.013
412,672787,20170827,90.0,r,DES survey hex 148-14 tiling 8,1.016
413,682052,20170926,90.0,r,DES survey hex 100-4 tiling 8,1.016
414,692073,20171028,90.0,r,DES survey hex 404-14 tiling 8,1.018
415,694185,20171108,90.0,r,DES survey hex -22-440 tiling 9,1.019
416,680761,20170923,90.0,r,DES survey hex -121-592 tiling 8,1.019
417,680489,20170922,90.0,r,DES survey hex -209-481 tiling 8,1.02
418,680810,20170923,90.0,r,DES survey hex 73-592 tiling 8,1.02
419,680753,20170923,90.0,r,DES survey hex -156-562 tiling 8,1.021
420,678907,20170917,90.0,r,DES survey hex 116+6 tiling 8,1.022
422,688936,20171019,90.0,r,DES survey hex 55-349 tiling 8,1.023
423,680759,20170923,90.0,r,DES survey hex -98-562 tiling 8,1.023
424,678991,20170917,90.0,r,DES survey hex 383-207 tiling 7,1.025
425,672741,20170827,90.0,r,DES survey hex 180-14 tiling 8,1.027
426,680498,20170922,90.0,r,DES survey hex -276-450 tiling 8,1.029
427,668066,20170816,90.0,r,DES survey hex -27-461 tiling 8,1.029
428,678911,20170917,90.0,r,DES survey hex 148-14 tiling 9,1.03
429,680840,20170923,90.0,r,DES survey hex 212-14 tiling 9,1.03
430,680782,20170923,90.0,r,DES survey hex -5-633 tiling 7,1.033
431,670476,20170821,90.0,r,DES survey hex 228+37 tiling 8,1.034
432,694188,20171108,90.0,r,DES survey hex -27-461 tiling 9,1.034
433,680724,20170923,90.0,r,DES survey hex -378-592 tiling 8,1.034
434,672729,20170827,90.0,r,DES survey hex 132+37 tiling 8,1.035
435,668669,20170817,90.0,r,DES survey hex 188-532 tiling 6,1.037
436,693202,20171031,90.0,r,DES survey hex 517-420 tiling 8,1.037
437,678997,20170917,90.0,r,DES survey hex 435-197 tiling 8,1.038
438,680506,20170922,90.0,r,DES survey hex -231-450 tiling 9,1.038
439,692064,20171028,90.0,r,DES survey hex 356-24 tiling 8,1.039
441,688916,20171019,90.0,r,DES survey hex -16-582 tiling 9,1.041
442,677262,20170913,90.0,r,DES survey hex -352-552 tiling 8,1.042
443,670458,20170821,90.0,r,DES survey hex 276+26 tiling 8,1.046
444,680802,20170923,90.0,r,DES survey hex 102-623 tiling 8,1.046
445,680787,20170923,90.0,r,DES survey hex 39-603 tiling 8,1.047
446,688993,20171019,90.0,r,DES survey hex 58-308 tiling 9,1.051
447,694206,20171108,90.0,r,DES survey hex -33-481 tiling 9,1.052
448,688987,20171019,90.0,r,DES survey hex 42-278 tiling 9,1.052
449,682096,20170926,90.0,r,DES survey hex 98-207 tiling 9,1.052
450,678782,20170917,90.0,r,DES survey hex -582-521 tiling 8,1.053
451,677258,20170913,90.0,r,DES survey hex -368-542 tiling 8,1.056
452,669992,20170820,90.0,r,DES survey hex -92-471 tiling 8,1.058
453,681639,20170925,90.0,r,DES survey hex 167-227 tiling 8,1.058
454,678814,20170917,90.0,r,DES survey hex -293-643 tiling 8,1.059
455,694204,20171108,90.0,r,DES survey hex -39-491 tiling 9,1.059
456,678914,20170917,90.0,r,DES survey hex 164-4 tiling 9,1.061
457,691266,20171026,90.0,r,DES survey hex 280-491 tiling 9,1.062
458,670464,20170821,90.0,r,DES survey hex 307+47 tiling 8,1.065
459,680807,20170923,90.0,r,DES survey hex 104-603 tiling 8,1.066
460,672385,20170826,90.0,r,DES survey hex 223-278 tiling 7,1.066
461,680475,20170922,90.0,r,DES survey hex -332-491 tiling 8,1.068
462,670473,20170821,90.0,r,DES survey hex 244+47 tiling 8,1.069
463,672766,20170827,90.0,r,DES survey hex 212-55 tiling 8,1.071
464,680738,20170923,90.0,r,DES survey hex -302-572 tiling 8,1.073
465,678818,20170917,90.0,r,DES survey hex -391-643 tiling 8,1.073
467,688984,20171019,90.0,r,DES survey hex 62-247 tiling 9,1.074
468,689675,20171021,90.0,r,DES survey hex 53-369 tiling 9,1.077
469,680822,20170923,90.0,r,DES survey hex 76-318 tiling 8,1.078
470,678803,20170917,90.0,r,DES survey hex -328-562 tiling 8,1.078
471,677229,20170913,90.0,r,DES survey hex -529-481 tiling 8,1.079
472,680795,20170923,90.0,r,DES survey hex 66-633 tiling 8,1.08
473,680696,20170923,90.0,r,DES survey hex -465-643 tiling 8,1.081
474,688951,20171019,90.0,r,DES survey hex 60-288 tiling 9,1.083
475,680708,20170923,90.0,r,DES survey hex -399-623 tiling 8,1.084
476,688954,20171019,90.0,r,DES survey hex 73-592 tiling 9,1.084
477,677232,20170913,90.0,r,DES survey hex -505-491 tiling 8,1.085
478,688937,20171019,90.0,r,DES survey hex 34-359 tiling 8,1.086
479,668036,20170816,90.0,r,DES survey hex -208-420 tiling 8,1.09
480,694202,20171108,90.0,r,DES survey hex -66-481 tiling 9,1.092
481,677227,20170913,90.0,r,DES survey hex -505-471 tiling 8,1.095
482,680504,20170922,90.0,r,DES survey hex -253-440 tiling 9,1.096
483,669989,20170820,90.0,r,DES survey hex -114-481 tiling 8,1.096
484,668033,20170816,90.0,r,DES survey hex -228-410 tiling 8,1.097
485,678843,20170917,90.0,r,DES survey hex -243-572 tiling 8,1.099
486,677233,20170913,90.0,r,DES survey hex -480-501 tiling 8,1.1
487,691211,20171026,90.0,r,DES survey hex 34-623 tiling 9,1.102
488,691262,20171026,90.0,r,DES survey hex 183-491 tiling 8,1.102
489,692075,20171028,90.0,r,DES survey hex 419-4 tiling 8,1.109
490,689667,20171021,90.0,r,DES survey hex 37-339 tiling 9,1.111
491,678819,20170917,90.0,r,DES survey hex -355-623 tiling 8,1.111
492,678816,20170917,90.0,r,DES survey hex -360-633 tiling 8,1.112
493,682059,20170926,90.0,r,DES survey hex 68-4 tiling 8,1.114
494,678805,20170917,90.0,r,DES survey hex -360-562 tiling 8,1.116
495,692071,20171028,90.0,r,DES survey hex 387-24 tiling 8,1.116
496,689650,20171021,90.0,r,DES survey hex -141-450 tiling 9,1.12
497,680779,20170923,90.0,r,DES survey hex -16-582 tiling 7,1.12
498,677236,20170913,90.0,r,DES survey hex -448-552 tiling 7,1.121
499,677236,20170913,90.0,r,DES survey hex -448-552 tiling 7,1.121
500,668069,20170816,90.0,r,DES survey hex -45-471 tiling 8,1.123
501,688960,20171019,90.0,r,DES survey hex 13-369 tiling 8,1.124
502,670471,20170821,90.0,r,DES survey hex 260+37 tiling 8,1.126
503,680485,20170922,90.0,r,DES survey hex -234-491 tiling 8,1.127
504,687859,20171016,90.0,r,DES survey hex 19-461 tiling 8,1.13
505,687859,20171016,90.0,r,DES survey hex 19-461 tiling 8,1.13
506,689676,20171021,90.0,r,DES survey hex 34-359 tiling 9,1.137
507,682149,20170926,90.0,r,DES survey hex 105-582 tiling 8,1.138
508,681610,20170925,90.0,r,DES survey hex 10-501 tiling 8,1.139
509,682135,20170926,90.0,r,DES survey hex 19-329 tiling 8,1.14
510,672790,20170827,90.0,r,DES survey hex 164-24 tiling 8,1.141
511,678847,20170917,90.0,r,DES survey hex -214-582 tiling 8,1.143
513,681611,20170925,90.0,r,DES survey hex 14-481 tiling 8,1.15
514,670380,20170821,90.0,r,DES survey hex -258-653 tiling 7,1.154
515,668038,20170816,90.0,r,DES survey hex -186-410 tiling 8,1.155
516,691208,20171026,90.0,r,DES survey hex 10-501 tiling 9,1.156
517,678839,20170917,90.0,r,DES survey hex -280-603 tiling 8,1.158
518,678821,20170917,90.0,r,DES survey hex -370-613 tiling 8,1.161
519,677240,20170913,90.0,r,DES survey hex -475-562 tiling 7,1.162
520,677295,20170913,90.0,r,DES survey hex -157-542 tiling 8,1.163
521,686469,20171012,90.0,r,DES survey hex -213-562 tiling 9,1.164
522,688946,20171019,90.0,r,DES survey hex 40-471 tiling 9,1.164
523,680749,20170923,90.0,r,DES survey hex -184-552 tiling 8,1.165
524,691205,20171026,90.0,r,DES survey hex 23-552 tiling 9,1.166
525,678856,20170917,90.0,r,DES survey hex -125-572 tiling 8,1.166
526,678849,20170917,90.0,r,DES survey hex -184-572 tiling 8,1.172
527,680478,20170922,90.0,r,DES survey hex -310-501 tiling 8,1.172
528,678815,20170917,90.0,r,DES survey hex -325-633 tiling 8,1.175
529,686475,20171012,90.0,r,DES survey hex -185-511 tiling 8,1.177
530,691210,20171026,90.0,r,DES survey hex 17-572 tiling 9,1.181
531,681619,20170925,90.0,r,DES survey hex 43-450 tiling 8,1.183
532,670382,20170821,90.0,r,DES survey hex -183-633 tiling 8,1.186
533,680764,20170923,90.0,r,DES survey hex -87-603 tiling 8,1.192
534,682119,20170926,90.0,r,DES survey hex 80-237 tiling 9,1.194
535,688920,20171019,90.0,r,DES survey hex 45-582 tiling 9,1.195
536,677235,20170913,90.0,r,DES survey hex -451-532 tiling 8,1.196
537,682182,20170926,90.0,r,DES survey hex 330-592 tiling 8,1.196
538,681225,20170924,90.0,r,DES survey hex 188-298 tiling 8,1.2
539,689662,20171021,90.0,r,DES survey hex 10-390 tiling 9,1.204
540,670388,20170821,90.0,r,DES survey hex -117-613 tiling 8,1.205
541,678993,20170917,90.0,r,DES survey hex 418-207 tiling 8,1.21
542,680482,20170922,90.0,r,DES survey hex -260-501 tiling 8,1.211
543,672387,20170826,90.0,r,DES survey hex 205-288 tiling 8,1.213
544,687880,20171016,90.0,r,DES survey hex 27-643 tiling 8,1.214
545,677305,20170913,90.0,r,DES survey hex -48-542 tiling 8,1.218
546,680823,20170923,90.0,r,DES survey hex 95-308 tiling 7,1.221
547,677302,20170913,90.0,r,DES survey hex -78-532 tiling 8,1.224
548,681622,20170925,90.0,r,DES survey hex 46-430 tiling 9,1.224
549,689663,20171021,90.0,r,DES survey hex -5-359 tiling 7,1.225
550,680756,20170923,90.0,r,DES survey hex -129-552 tiling 8,1.226
551,682117,20170926,90.0,r,DES survey hex 79-258 tiling 9,1.23
552,680736,20170923,90.0,r,DES survey hex -352-582 tiling 8,1.23
553,670386,20170821,90.0,r,DES survey hex -149-623 tiling 8,1.232
554,680804,20170923,90.0,r,DES survey hex 70-613 tiling 8,1.233
555,691254,20171026,90.0,r,DES survey hex 181-471 tiling 8,1.235
556,682131,20170926,90.0,r,DES survey hex 39-318 tiling 8,1.236
557,680855,20170923,90.0,r,DES survey hex 98-227 tiling 9,1.237
558,689672,20171021,90.0,r,DES survey hex 75-339 tiling 8,1.239
559,687877,20171016,90.0,r,DES survey hex 136-592 tiling 8,1.241
560,678826,20170917,90.0,r,DES survey hex -286-623 tiling 8,1.241
561,682137,20170926,90.0,r,DES survey hex 37-339 tiling 8,1.249
562,681223,20170924,90.0,r,DES survey hex 151-298 tiling 8,1.251
563,678829,20170917,90.0,r,DES survey hex -250-613 tiling 8,1.252
564,678824,20170917,90.0,r,DES survey hex -316-613 tiling 8,1.253
565,678832,20170917,90.0,r,DES survey hex -184-592 tiling 8,1.258
566,680799,20170923,90.0,r,DES survey hex 100-643 tiling 8,1.259
567,682123,20170926,90.0,r,DES survey hex 81-217 tiling 9,1.26
568,680851,20170923,90.0,r,DES survey hex 78-278 tiling 9,1.266
569,678835,20170917,90.0,r,DES survey hex -246-592 tiling 8,1.268
570,681615,20170925,90.0,r,DES survey hex 40-471 tiling 8,1.272
571,678862,20170917,90.0,r,DES survey hex -66-572 tiling 8,1.275
572,682147,20170926,90.0,r,DES survey hex 57-329 tiling 9,1.277
573,678872,20170917,90.0,r,DES survey hex -8-562 tiling 8,1.28
574,682170,20170926,90.0,r,DES survey hex 253-572 tiling 8,1.287
575,688973,20171019,90.0,r,DES survey hex 53-542 tiling 9,1.289
576,688918,20171019,90.0,r,DES survey hex 11-592 tiling 9,1.289
577,680481,20170922,90.0,r,DES survey hex -283-491 tiling 8,1.29
578,689700,20171021,90.0,r,DES survey hex 61-653 tiling 9,1.294
579,689687,20171021,90.0,r,DES survey hex 22-440 tiling 9,1.304
580,687878,20171016,90.0,r,DES survey hex 188-532 tiling 7,1.307
581,689684,20171021,90.0,r,DES survey hex 2-430 tiling 9,1.307
582,677296,20170913,90.0,r,DES survey hex -132-532 tiling 8,1.309
583,678858,20170917,90.0,r,DES survey hex -93-582 tiling 8,1.31
584,680747,20170923,90.0,r,DES survey hex -213-562 tiling 8,1.311
585,682145,20170926,90.0,r,DES survey hex 49-410 tiling 9,1.312
586,677239,20170913,90.0,r,DES survey hex -445-572 tiling 7,1.316
587,678865,20170917,90.0,r,DES survey hex -32-582 tiling 8,1.318
588,689669,20171021,90.0,r,DES survey hex 39-318 tiling 9,1.334
589,682167,20170926,90.0,r,DES survey hex 227-582 tiling 8,1.337
590,680741,20170923,90.0,r,DES survey hex -270-562 tiling 8,1.34
591,689682,20171021,90.0,r,DES survey hex 91-410 tiling 8,1.346
592,678875,20170917,90.0,r,DES survey hex -33-552 tiling 8,1.352
593,682089,20170926,90.0,r,DES survey hex 68-65 tiling 9,1.359
594,682154,20170926,90.0,r,DES survey hex 166-582 tiling 8,1.36
595,688977,20171019,90.0,r,DES survey hex 70-613 tiling 9,1.371
596,678867,20170917,90.0,r,DES survey hex -16-582 tiling 8,1.373
597,682172,20170926,90.0,r,DES survey hex 261-592 tiling 8,1.381
598,678874,20170917,90.0,r,DES survey hex 23-552 tiling 8,1.4
599,682179,20170926,90.0,r,DES survey hex 314-633 tiling 7,1.404
600,682160,20170926,90.0,r,DES survey hex 198-592 tiling 8,1.409
601,682151,20170926,90.0,r,DES survey hex 135-572 tiling 8,1.415
602,680852,20170923,90.0,r,DES survey hex 97-247 tiling 8,1.429
603,680852,20170923,90.0,r,DES survey hex 97-247 tiling 8,1.429
604,688962,20171019,90.0,r,DES survey hex 32-379 tiling 8,1.429
605,680744,20170923,90.0,r,DES survey hex -240-552 tiling 8,1.432
606,688967,20171019,90.0,r,DES survey hex 29-400 tiling 8,1.44
607,682113,20170926,90.0,r,DES survey hex 61-268 tiling 9,1.443
608,689680,20171021,90.0,r,DES survey hex 26-420 tiling 9,1.451
609,682158,20170926,90.0,r,DES survey hex 194-572 tiling 8,1.452
610,688970,20171019,90.0,r,DES survey hex 43-450 tiling 9,1.452
611,689689,20171021,90.0,r,DES survey hex 19-461 tiling 9,1.46
612,677300,20170913,90.0,r,DES survey hex -103-542 tiling 8,1.472
613,688971,20171019,90.0,r,DES survey hex 37-491 tiling 9,1.518
614,680850,20170923,90.0,r,DES survey hex 77-298 tiling 8,1.518
615,682173,20170926,90.0,r,DES survey hex 284-623 tiling 7,1.553
616,682163,20170926,90.0,r,DES survey hex 233-603 tiling 8,1.57
617,680844,20170923,90.0,r,DES survey hex 33-511 tiling 7,1.583
618,680847,20170923,90.0,r,DES survey hex 62-481 tiling 8,1.808
